"tax_id","vers","ocp","tcp.hk","tcp.hhk","tcp.rr","tcp.hrr","tcp.other","tcp.chemotaxis","ecf","other","majormodes_total","chemotaxis.mcp","chemotaxis.chew","chemotaxis.chea","chemotaxis.cher","chemotaxis.cheb","chemotaxis.checx","chemotaxis.chev","chemotaxis.ched","chemotaxis.chez","chemotaxis.other","chemotaxis_total","genome_size","species_tax_id","species","genus","family","order","class","phylum","superkingdom"
1219011,"GCF_001895045.1",268,24,NA,21,NA,1,NA,17,24,356,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4549097,38310,"Rhodococcus coprophilus","Rhodococcus","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1219012,"GCF_001894765.1",202,25,1,28,NA,3,NA,10,30,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3977374,53972,"Rhodococcus corynebacterioides","Rhodococcus","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1219020,"GCF_001894885.1",239,20,NA,21,NA,1,NA,10,27,319,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4924407,38311,"Rhodococcus marinonascens","Rhodococcus","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1219023,"GCF_001894925.1",264,26,NA,26,NA,3,NA,13,19,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4458924,38312,"Rhodococcus rhodnii","Rhodococcus","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1219029,"GCF_001895005.1",468,32,NA,33,NA,4,NA,12,33,584,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,6373933,278209,"Rhodococcus yunnanensis","Rhodococcus","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1219030,"GCF_001895025.1",374,29,NA,26,NA,NA,NA,18,29,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6297215,43772,"Rhodococcus zopfii","Rhodococcus","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1219032,"GCF_001515545.1",304,31,6,43,1,3,NA,19,15,464,33,4,1,NA,1,NA,NA,1,1,1,42,4629566,32013,"Comamonas terrigena","Comamonas","Comamonadaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
1219033,"GCF_001590965.1",185,28,3,35,NA,1,NA,10,16,291,6,2,1,1,2,NA,NA,1,NA,NA,13,4407848,145287,"Novosphingobium lentum","Novosphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219034,"GCF_001590985.1",259,32,2,46,NA,NA,NA,22,20,399,12,1,1,1,2,NA,NA,1,NA,NA,18,5236092,273168,"Novosphingobium naphthalenivorans","Novosphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219035,"GCF_000466945.1",242,23,3,29,NA,NA,NA,6,14,323,2,1,1,1,1,NA,NA,NA,NA,NA,6,4291514,169176,"Novosphingobium tardaugens","Novosphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219038,"GCF_001592345.1",151,33,8,47,1,2,NA,15,18,303,14,4,2,3,4,NA,NA,1,NA,NA,28,4020410,28212,"Sphingomonas adhaesiva","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219042,"GCF_001598375.1",262,45,6,53,1,NA,NA,18,16,424,11,5,1,2,3,NA,NA,1,NA,NA,23,4836455,13688,"Novosphingobium capsulatum","Novosphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219043,"GCF_000974765.1",116,32,10,39,2,1,NA,9,12,234,4,1,1,1,6,NA,NA,NA,NA,NA,13,3217375,529705,"Sphingomonas changbaiensis","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219048,"GCF_001598415.1",263,39,8,55,NA,3,NA,29,18,424,5,1,1,1,1,NA,NA,NA,NA,NA,9,5228377,40682,"Sphingomonas mali","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219050,"GCF_000739895.2",171,35,12,46,1,NA,NA,17,12,329,18,5,3,3,5,NA,NA,1,NA,NA,35,4327402,13689,"Sphingomonas paucimobilis","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219051,"GCF_001598435.1",204,47,23,60,3,NA,NA,14,13,405,22,5,3,6,4,NA,NA,1,NA,NA,41,4743156,99597,"Sphingomonas pituitosa","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219052,"GCF_001598455.1",230,34,7,49,1,1,NA,21,21,371,3,1,1,1,1,NA,NA,NA,NA,NA,7,4482342,40683,"Sphingomonas pruni","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219053,"GCF_001598555.1",408,56,17,82,4,2,NA,39,17,651,11,3,2,3,5,1,NA,1,NA,NA,26,6952763,76978,"Novosphingobium rosa","Novosphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219065,"GCF_000467125.1",300,28,16,45,NA,2,NA,7,18,461,28,4,2,2,2,1,3,1,1,1,45,4745539,671,"Vibrio proteolyticus","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
1219068,"GCF_001591105.1",241,31,10,41,NA,1,NA,6,23,390,26,2,1,1,1,1,3,NA,1,1,37,4085582,693,"Vibrio nereis","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
1219041,"GCF_002091475.1",240,50,15,68,2,NA,NA,24,16,455,17,5,4,6,6,1,NA,1,NA,NA,40,5145744,330920,"Sphingomonas azotifigens","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219080,"GCF_000467185.1",149,14,6,20,NA,1,NA,6,17,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3682900,252583,"Vibrio ezurae","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
1219055,"GCF_001591025.1",135,29,7,38,1,1,NA,7,10,244,3,4,2,3,3,1,NA,NA,NA,NA,16,3514102,266127,"Sphingomonas soli","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219361,"GCF_001552615.1",416,37,NA,39,NA,2,NA,14,31,540,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5646340,264148,"Millisia brevis","Millisia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1219362,"GCF_001598915.1",371,31,NA,33,NA,2,NA,21,22,481,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5538168,85044,"Williamsia muralis","Williamsia","Williamsiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1220554,"GCF_001552135.1",711,118,4,100,NA,2,NA,78,51,1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9408892,392828,"Actinomadura chibensis","Actinomadura","Thermomonosporaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1220557,"GCF_001552155.1",538,89,1,77,NA,2,NA,54,43,805,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,7079728,60706,"Actinomadura formosensis","Actinomadura","Thermomonosporaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1220558,"GCF_000739915.1",419,86,12,83,2,3,NA,29,20,680,15,2,1,2,1,4,NA,1,NA,NA,26,6432241,79263,"Paenibacillus chitinolyticus","Paenibacillus","Paenibacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1220559,"GCF_001552635.1",769,107,4,94,NA,2,NA,81,40,1105,3,1,1,1,1,NA,NA,NA,NA,1,8,9023974,68565,"Actinomadura hibisca","Actinomadura","Thermomonosporaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1220561,"GCF_001552175.1",981,135,3,107,NA,2,NA,100,33,1363,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,10258935,46161,"Actinomadura kijaniata","Actinomadura","Thermomonosporaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1220563,"GCF_001552195.1",662,103,4,75,NA,2,NA,59,39,945,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,7867648,163603,"Actinomadura latina","Actinomadura","Thermomonosporaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1220564,"GCF_001552215.1",700,113,2,94,NA,NA,NA,65,56,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9046351,46164,"Actinomadura macra","Actinomadura","Thermomonosporaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1220567,"GCF_001552235.1",446,75,1,59,NA,2,NA,32,30,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6724167,115335,"Actinomadura rubrobrunea","Actinomadura","Thermomonosporaceae","Streptosporangiales","Actinobacteria","Actinobacteria","Bacteria"
1220571,"GCF_001552655.1",185,20,NA,20,NA,1,NA,11,19,268,4,2,1,1,1,2,NA,1,NA,NA,12,3421583,392012,"Alicyclobacillus kakegawensis","Alicyclobacillus","Alicyclobacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1220578,"GCF_000974785.1",151,56,13,81,3,NA,NA,41,20,367,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,5693518,549295,"Flavihumibacter petaseus","Flavihumibacter","Chitinophagaceae","Chitinophagales","Chitinophagia","Bacteroidetes","Bacteria"
1219360,"GCF_001571305.1",337,21,4,28,NA,NA,NA,6,23,450,25,1,1,1,1,NA,1,NA,1,NA,31,4905774,55211,"Erwinia persicina","Erwinia","Erwiniaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1210062,"GCF_001625085.1",626,49,NA,44,NA,3,NA,30,31,784,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,7571893,404580,"Nocardia acidivorans","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210067,"GCF_001612765.1",612,43,NA,39,NA,3,NA,32,38,767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7124189,228602,"Nocardia arthritidis","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1224150,"GCF_000400505.1",262,23,4,29,NA,NA,NA,4,21,388,40,1,1,NA,1,NA,1,NA,1,NA,45,4631867,69223,"Dickeya paradisiaca","Dickeya","Pectobacteriaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1220583,"GCF_000332975.1",318,23,NA,26,NA,3,NA,15,28,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5092029,36820,"Gordonia aichiensis","Gordonia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210074,"GCF_001612885.1",466,38,1,35,NA,2,NA,24,17,584,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,6144291,358707,"Nocardia harenae","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210077,"GCF_001612945.1",729,54,NA,51,NA,2,NA,34,30,903,NA,NA,NA,2,1,NA,NA,NA,NA,NA,3,8118011,209246,"Nocardia inohanensis","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210083,"GCF_001613045.1",643,37,NA,40,NA,3,NA,37,30,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8159797,299618,"Nocardia lijiangensis","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210084,"GCF_001613065.1",890,51,1,46,NA,2,NA,33,37,1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10520083,282684,"Nocardia miyunensis","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210086,"GCF_001613105.1",709,52,1,49,NA,3,NA,35,36,886,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,8402979,45979,"Nocardia pseudobrasiliensis","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210089,"GCF_001613165.1",828,50,2,48,NA,3,NA,43,45,1022,NA,NA,NA,1,2,NA,NA,NA,NA,NA,3,8955593,279262,"Nocardia mexicana","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1220584,"GCF_001571005.1",275,23,NA,25,NA,NA,NA,11,15,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3849769,661329,"Herbiconiux solani","Herbiconiux","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1220586,"GCF_001552275.1",199,28,1,33,NA,1,NA,11,17,312,13,2,1,1,1,3,NA,1,NA,NA,22,3447472,360185,"Amphibacillus sediminis","Amphibacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1220589,"GCF_000773015.1",261,39,2,41,NA,1,NA,43,12,440,30,2,1,2,1,3,1,1,NA,NA,41,4512819,202611,"Lysinibacillus odysseyi","Lysinibacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1218173,"GCF_000292245.2",199,37,NA,36,NA,1,NA,14,15,319,9,1,1,1,1,3,NA,1,NA,NA,17,4370295,1445,"Bacillus alcalophilus","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1216972,"GCF_001591405.1",166,21,NA,23,NA,NA,NA,9,14,235,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3576202,103817,"Janibacter terrae","Janibacter","Intrasporangiaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1212545,"GCF_000295715.1",132,9,NA,10,NA,NA,NA,2,10,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2565675,29378,"Staphylococcus arlettae","Staphylococcus","Staphylococcaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1211814,"GCF_000321185.1",259,38,1,33,NA,2,NA,17,19,399,21,1,1,1,1,3,1,1,NA,NA,30,4588940,1468413,"Bacillus massilioanorexius","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1211817,"GCF_000612845.1",182,60,NA,56,NA,NA,NA,12,9,371,41,2,1,1,1,4,1,1,NA,NA,52,4433668,1470356,"Clostridium ihumii","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
1211813,"GCF_000321205.1",41,6,2,11,NA,NA,NA,6,5,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2772824,1470347,"Alistipes ihumii","Alistipes","Rikenellaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
929794,"GCF_000312545.1",33,10,NA,11,NA,NA,NA,2,3,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2002317,1468418,"Bartonella senegalensis","Bartonella","Bartonellaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
1219037,"GCF_000367345.1",186,27,8,37,NA,2,NA,10,17,297,7,1,1,1,NA,NA,NA,NA,NA,NA,10,4486420,121428,"Sphingobium xenophagum","Sphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1211035,"GCF_000772965.1",217,26,1,27,NA,1,NA,19,12,334,20,2,1,2,1,3,1,1,NA,NA,31,3999909,292806,"Lysinibacillus massiliensis","Lysinibacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1220594,"GCF_000632715.1",176,34,NA,30,NA,1,NA,6,14,276,6,2,1,1,1,2,1,1,NA,NA,15,3798752,81408,"Parageobacillus caldoxylosilyticus","Parageobacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1194088,"GCF_000296615.1",84,25,NA,10,5,NA,NA,NA,36,173,7,1,1,1,1,1,NA,1,NA,NA,13,3168011,1194088,"Halorubrum sp. T3","Halorubrum","Halorubraceae","Haloferacales","Halobacteria","Euryarchaeota","Archaea"
1210073,"GCF_001612865.1",639,50,NA,44,NA,3,NA,33,29,800,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,7500651,165807,"Nocardia cummidelens","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210088,"GCF_001613145.1",726,50,1,43,NA,3,NA,30,20,877,NA,NA,NA,2,2,NA,NA,NA,NA,NA,4,8654199,328049,"Nocardia jejuensis","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210100,"GCF_001613345.1",725,47,NA,46,NA,3,NA,30,29,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8766665,53432,"Nocardia uniformis","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1211819,"GCF_000327285.1",280,39,7,40,NA,1,NA,7,29,403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3811476,1468449,"Holdemania massiliensis","Holdemania","Erysipelotrichaceae","Erysipelotrichales","Erysipelotrichia","Firmicutes","Bacteria"
1216006,"GCF_900130105.1",277,28,12,42,NA,2,NA,7,25,463,57,2,1,1,1,2,4,NA,1,1,70,5250260,92172,"Vibrio aerogenes","Vibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
1216007,"GCF_000336495.1",161,23,15,49,2,3,NA,9,14,310,20,3,2,2,2,1,1,1,1,1,34,4008085,151081,"Pseudoalteromonas ruthenica","Pseudoalteromonas","Pseudoalteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
562743,"GCF_000306965.1",207,33,1,41,NA,1,NA,13,15,340,20,2,1,1,1,3,NA,1,NA,NA,29,3836603,1216008,"Amphibacillus jilinensis","Amphibacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1215103,"GCF_002091635.1",307,38,16,67,2,1,NA,7,32,528,31,8,5,5,5,NA,2,1,1,NA,58,5787881,137658,"Pseudomonas indica","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
1215112,"GCF_002091755.1",439,41,18,73,4,2,NA,22,34,682,25,7,3,5,5,NA,2,1,1,NA,49,6105137,46680,"Pseudomonas nitroreducens","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
1216968,"GCF_001570945.1",152,16,NA,19,NA,NA,NA,12,12,212,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3308605,319054,"Janibacter anophelis","Janibacter","Intrasporangiaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1216969,"GCF_001570965.1",142,21,NA,22,NA,NA,NA,9,11,206,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3108578,415212,"Janibacter corallicola","Janibacter","Intrasporangiaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1210090,"GCF_001613185.1",595,37,NA,33,NA,3,NA,31,32,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7677286,208602,"Nocardia puris","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210094,"GCF_001613245.1",600,45,NA,42,NA,3,NA,29,31,751,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,7395788,419477,"Nocardia speluncae","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1210096,"GCF_001613265.1",576,32,NA,31,NA,2,NA,17,28,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6687976,257274,"Nocardia vermiculata","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223503,"GCF_001598935.1",134,27,NA,21,NA,1,NA,8,16,223,7,2,1,1,1,2,1,1,NA,NA,16,3263973,153151,"Parageobacillus toebii","Parageobacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1223505,"GCF_001552355.1",301,30,NA,30,NA,NA,NA,12,19,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3980844,156977,"Microbacterium resistens","Microbacterium","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1223508,"GCF_001591265.1",35,11,2,15,NA,1,NA,1,6,76,1,1,1,NA,NA,NA,NA,NA,NA,2,5,2376541,34059,"Moraxella atlantae","Moraxella","Moraxellaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
1223509,"GCF_001552375.1",223,40,1,45,NA,NA,NA,17,19,360,10,1,1,1,1,NA,NA,NA,NA,1,15,3967067,76862,"Cellulomonas iranensis","Cellulomonas","Cellulomonadaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1223513,"GCF_001552415.1",76,8,NA,8,NA,1,NA,7,12,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2686219,1725,"Corynebacterium xerosis","Corynebacterium","Corynebacteriaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223494,"GCF_001544195.1",182,15,NA,14,NA,NA,NA,1,26,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2513646,71453,"Tetragenococcus solitarius","Tetragenococcus","Enterococcaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
1223517,"GCF_001571045.1",159,24,NA,23,NA,NA,NA,5,19,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3039204,395387,"Curtobacterium ammoniigenes","Curtobacterium","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1223520,"GCF_001598495.1",65,13,NA,19,2,1,NA,3,7,118,3,1,1,1,2,NA,NA,NA,NA,NA,8,2491301,661190,"Neokomagataea thailandica","Neokomagataea","Acetobacteraceae","Rhodospirillales","Alphaproteobacteria","Proteobacteria","Bacteria"
1223521,"GCF_000739995.1",204,24,5,40,1,2,NA,8,14,340,25,4,3,4,2,NA,1,1,1,1,42,3505986,290309,"Comamonas granuli","Comamonas","Comamonadaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
1223523,"GCF_000342125.1",532,86,2,79,NA,NA,NA,26,27,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7477811,35621,"Streptomyces mobaraensis","Streptomyces","Streptomycetaceae","Streptomycetales","Actinobacteria","Actinobacteria","Bacteria"
1223525,"GCF_001552735.1",181,29,NA,35,NA,NA,NA,16,21,295,7,1,1,2,1,NA,NA,NA,NA,1,13,3802660,60921,"Sanguibacter suarezii","Sanguibacter","Sanguibacteraceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1223526,"GCF_001552435.1",158,19,NA,21,NA,NA,NA,7,10,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3293902,331526,"Kribbia dieselivorans","Kribbia","Intrasporangiaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1223528,"GCF_001552475.1",172,33,NA,28,NA,NA,NA,10,18,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2975997,273677,"Microbacterium oleivorans","Microbacterium","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
1223531,"GCF_001591285.1",160,31,5,40,1,1,NA,21,23,289,2,1,1,2,1,NA,NA,NA,NA,NA,7,4290621,120107,"Sphingobium cloacae","Sphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1423775,"GCF_000615905.1",152,14,NA,15,NA,NA,NA,2,16,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2678542,460870,"Lactobacillus nodensis","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
1223534,"GCF_001591305.1",202,30,12,45,1,2,NA,19,15,337,5,1,1,3,1,NA,NA,NA,NA,NA,11,4543760,135719,"Sphingobium amiense","Sphingobium","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria"
1223536,"GCF_001552855.1",231,18,1,17,NA,3,NA,6,16,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4207734,39122,"Skermania piniformis","Skermania","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1423803,"GCF_001592085.1",120,9,NA,9,NA,NA,NA,3,14,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2209656,431273,"Lactobacillus senmaizukei","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
1223540,"GCF_001485495.1",367,27,NA,25,NA,3,NA,17,20,460,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5428634,89051,"Gordonia desulfuricans","Gordonia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223541,"GCF_001592365.1",313,28,NA,26,NA,1,NA,12,15,396,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4579443,40516,"Gordonia hydrophobica","Gordonia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223542,"GCF_000344135.1",314,31,NA,29,NA,2,NA,11,13,401,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4465464,410332,"Gordonia malaquae","Gordonia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223543,"GCF_000344155.1",246,17,NA,18,NA,2,NA,10,20,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4632332,175628,"Gordonia paraffinivorans","Gordonia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223544,"GCF_000333035.1",252,26,NA,25,NA,2,NA,13,21,340,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4140890,173559,"Gordonia sihwensis","Gordonia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223545,"GCF_000334455.1",370,25,NA,26,1,2,NA,16,22,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5375815,320799,"Gordonia soli","Gordonia","Gordoniaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223489,"GCF_001613465.1",631,43,NA,36,NA,3,NA,30,32,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7305361,626084,"Nocardia niwae","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223547,"GCF_000720425.1",666,41,NA,36,NA,2,NA,25,30,801,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,7663723,426716,"Nocardia rhamnosiphila","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1223548,"GCF_001613505.1",643,36,NA,34,NA,2,NA,43,28,787,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,7562813,508464,"Nocardia mikamii","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1225176,"GCF_000298295.1",99,28,5,41,2,NA,NA,9,20,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4842844,645110,"Cecembia lonarensis","Cecembia","Cyclobacteriaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria"
